# cam_id width height fx fy cx cy k1 k2 p1 p2 cam_name qvecw qvecx qvecy qvecz tvecx tvecy tvecz
38 1280 720 1066.2159682491015 1065.48580941968 612.1898448659808 369.32267213452843 -0.4179522282776478 0.17581088947787815 2.4890726596756914e-05 0.0013970236777996838 brics-sbc-022_cam0 -0.4007334181887277 0.8285831439787207 -0.18507069745606824 0.34440025842650196 -0.686406635192217 0.26771522170160544 1.0112487397092285
39 1280 720 1074.6119899851888 1073.9087444335134 637.510342433546 313.8815254682452 -0.40359919242585 0.12439059981962465 0.005347613690919953 0.004371487835338743 brics-sbc-022_cam1 -0.47766854072450776 0.8779916359272807 -0.030365842123250344 -0.006431801925003628 -0.4623870213459908 -0.12070776101363923 1.2472373914742094
40 1280 720 1053.0599491818834 1051.9160891406973 669.4541592918953 391.8124294665829 -0.4035541375561499 0.1586969925711238 0.0013964798628576431 0.00017678285736059206 brics-sbc-023_cam0 0.19442320591486817 -0.3320521044686844 -0.3973037391052091 0.833121093126757 0.7631303872628087 0.1978933027503403 0.9749037348286395
41 1280 720 1089.979709913211 1087.3211396969623 677.0143711909494 332.22284207868904 -0.39414631518643495 0.11038126331119184 0.0019927742148890333 -0.0009765039172602185 brics-sbc-024_cam0 -0.2379712793386323 0.41038744976964203 -0.3570397216064882 0.8046579698708424 -0.12779515652305595 0.810521032512719 0.563041819668728
42 1280 720 1067.9372455753917 1066.321182334521 677.6034663078607 340.75197373115094 -0.4191248569393405 0.17327289534814053 -0.0007691909537166731 0.0024955860753841552 brics-sbc-024_cam1 -0.34442273863140177 0.5533432635113067 -0.368842195888485 0.6626761232853212 -0.5023898757964644 0.6942687895595019 0.6683691348161058
43 1280 720 1095.8280732650235 1098.621158770043 687.9481090547007 377.8088284189767 -0.4321775571042222 0.17071060179739675 -0.003583460620268322 -0.005737319745094083 brics-sbc-025_cam0 -0.0191181136935281 0.014651994426856656 0.721483677763883 -0.6920123694764553 0.5335843422195128 0.4261592225211594 0.9659431674306314
44 1280 720 1101.2054687688233 1100.6247426411128 637.1753702038411 373.9094987613945 -0.4444859269164541 0.2569557396454787 0.006781381627564802 -0.0013477664082329152 brics-sbc-025_cam1 0.005380214343732076 -0.008410992106838794 -0.4990812138277794 0.8664976921547942 0.5153516830819215 0.6346523946459866 0.7387448325760336
45 1280 720 1064.0345072873763 1065.8487896149186 663.670875287618 311.5169686764755 -0.4083821821849547 0.14459807469695002 0.0021777762531121903 -8.919601993422259e-05 brics-sbc-026_cam0 0.3259073645922282 0.6348548709680352 0.30692296389223933 0.629715790454957 -0.4963114110900748 -0.10683121551605844 -0.2020339864524363
46 1280 720 1045.0516937772252 1047.3715109166587 652.7589837498233 334.021506833141 -0.40327066197783984 0.15010729715469168 -0.001819205726495121 0.0015065724792020661 brics-sbc-026_cam1 0.4119688929443867 0.8389275157357592 0.15603572412732494 0.31958583727015416 -0.6848823885266992 0.41613891643978357 0.2011573587917102
47 1280 720 1079.5653808802415 1078.3506439817158 645.2359441376645 326.1085140953191 -0.4124132761144147 0.17461591747144556 -0.0029614027212398874 0.0027483821171391293 brics-sbc-027_cam0 0.44443011631971946 0.8955800397410104 0.01680855012996601 0.011650612346974239 -0.5390633959388706 0.6546500668247978 0.39596495842002943
48 1280 720 1053.4902877806944 1056.6584042583343 644.1514774846199 354.80062513322565 -0.3936050597024102 0.14495527374595807 -0.004708159575982191 0.0007717753811987735 brics-sbc-027_cam1 0.39837556684690323 0.8400892578484541 -0.1495078581007978 -0.3364436757514601 -0.04819027041924878 0.9265450703260062 0.6528170511707377
49 1280 720 1073.2141466945052 1074.3969242089925 619.3984447265572 348.94362375476624 -0.40188247449888 0.15172518135490493 0.0003527917007805927 0.001449733090334063 brics-sbc-028_cam0 0.16749003575836327 0.3265864165736803 0.41979156695201225 0.8300984524423588 0.01864270821392835 -0.17081633883422076 -0.24248672272449634
50 1280 720 1063.8369432990532 1065.2820596530494 673.9081524579709 296.37324547092896 -0.4057877736576659 0.15224436784048706 0.0014010042481905813 -0.0004438939505969006 brics-sbc-029_cam0 -0.13773990334562822 -0.3323478997953083 0.4229090691946619 0.8316973678694007 0.7283538132724782 0.3543081300722275 0.20321996489106076
51 1280 720 1084.5447062504277 1079.1099532495025 702.8615430901121 307.7652115182142 -0.44144692837702504 0.2627169168815654 0.0017449135038287242 0.0004233137869810526 brics-sbc-029_cam1 0.3162077829037832 0.6476215590926243 -0.33220259958889903 -0.6084738178885678 0.4578024178896367 0.7056758104691487 0.42545167526096295
52 1280 720 1055.7951254924014 1055.4097343911453 669.518641474497 333.7219046137953 -0.41993642059911074 0.17352728623272973 -0.00024050305866888186 -0.0008476569242629726 brics-sbc-030_cam0 0.7052837090090449 0.7082412499531291 -0.020113439264671677 0.023762811959457328 -0.5064244286321299 0.4905248588543233 -0.1334145174912255
53 1280 720 1092.8113176888132 1093.1562525483125 666.5477071851135 338.4485127458986 -0.43315663484910377 0.20529834879276218 0.0004948226842579851 0.0024860970542993853 brics-sbc-030_cam1 -0.0060898679665802565 -0.00920860580281726 0.4610183948352387 0.8873219002768149 0.5111500392437617 -0.10480776895843612 -0.17668007570010089
